motif_id	cisbp_tf_id	tf_name	tf_external_id	tf_species	tf_status	motif_source_id	pmid	metadata_file	metadata_line	link_class	priority	n_hits_for_motif	url
M05762_2.00	T328059_2.00	SOX10	ENSG00000100146	Homo_sapiens	D	SOX10_FL_Methyl-HT-SELEX	28473536	TF_Information.txt	5452	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328059_2.00
M05763_2.00	T328062_2.00	BBX	ENSG00000114439	Homo_sapiens	D	BBX_eDBD_HT-SELEX	28473536	TF_Information.txt	5462	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328062_2.00
M05764_2.00	T328062_2.00	BBX	ENSG00000114439	Homo_sapiens	D	BBX_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5463	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328062_2.00
M05765_2.00	T328063_2.00	SOX4	ENSG00000124766	Homo_sapiens	D	SOX4_eDBD_HT-SELEX	28473536	TF_Information.txt	5466	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328063_2.00
M05766_2.00	T328063_2.00	SOX4	ENSG00000124766	Homo_sapiens	D	SOX4_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5467	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328063_2.00
M05767_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_eDBD_HT-SELEX	28473536	TF_Information.txt	5484	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M05768_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5485	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M05769_2.00	T328068_2.00	SOX3	ENSG00000134595	Homo_sapiens	D	SOX3_FL_HT-SELEX	28473536	TF_Information.txt	5500	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328068_2.00
M05770_2.00	T328068_2.00	SOX3	ENSG00000134595	Homo_sapiens	D	SOX3_FL_Methyl-HT-SELEX	28473536	TF_Information.txt	5501	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328068_2.00
M05771_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_eDBD_HT-SELEX_1	28473536	TF_Information.txt	5504	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05772_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_eDBD_HT-SELEX_2	28473536	TF_Information.txt	5505	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05773_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_eDBD_Methyl-HT-SELEX_1	28473536	TF_Information.txt	5506	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05774_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_eDBD_Methyl-HT-SELEX_2	28473536	TF_Information.txt	5507	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05775_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_FL_HT-SELEX_1	28473536	TF_Information.txt	5508	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05776_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_FL_HT-SELEX_2	28473536	TF_Information.txt	5509	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05777_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_FL_Methyl-HT-SELEX_1	28473536	TF_Information.txt	5510	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05778_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_FL_Methyl-HT-SELEX_2	28473536	TF_Information.txt	5511	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05779_2.00	T328073_2.00	TCF7L1	ENSG00000152284	Homo_sapiens	D	TCF7L1_eDBD_HT-SELEX_1	28473536	TF_Information.txt	5530	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328073_2.00
M05780_2.00	T328073_2.00	TCF7L1	ENSG00000152284	Homo_sapiens	D	TCF7L1_eDBD_HT-SELEX_2	28473536	TF_Information.txt	5531	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328073_2.00
M05781_2.00	T328073_2.00	TCF7L1	ENSG00000152284	Homo_sapiens	D	TCF7L1_eDBD_Methyl-HT-SELEX_1	28473536	TF_Information.txt	5532	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328073_2.00
M05782_2.00	T328073_2.00	TCF7L1	ENSG00000152284	Homo_sapiens	D	TCF7L1_eDBD_Methyl-HT-SELEX_2	28473536	TF_Information.txt	5533	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328073_2.00
M05783_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_eDBD_HT-SELEX	28473536	TF_Information.txt	5545	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M05784_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5546	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M05785_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_FL_HT-SELEX	28473536	TF_Information.txt	5547	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M05786_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_FL_Methyl-HT-SELEX	28473536	TF_Information.txt	5548	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M05787_2.00	T328076_2.00	SOX7	ENSG00000171056	Homo_sapiens	D	SOX7_eDBD_HT-SELEX	28473536	TF_Information.txt	5552	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328076_2.00
M05788_2.00	T328076_2.00	SOX7	ENSG00000171056	Homo_sapiens	D	SOX7_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5553	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328076_2.00
M05789_2.00	T328078_2.00	SOX12	ENSG00000177732	Homo_sapiens	D	SOX12_eDBD_HT-SELEX	28473536	TF_Information.txt	5556	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328078_2.00
M05790_2.00	T328078_2.00	SOX12	ENSG00000177732	Homo_sapiens	D	SOX12_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5557	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328078_2.00
M05791_2.00	T328082_2.00	SOX18	ENSG00000203883	Homo_sapiens	D	SOX18_eDBD_HT-SELEX	28473536	TF_Information.txt	5584	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328082_2.00
M05792_2.00	T328082_2.00	SOX18	ENSG00000203883	Homo_sapiens	D	SOX18_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5585	direct_human	0	23	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328082_2.00
M05793_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_eDBD_HT-SELEX	28473536	TF_Information.txt	5637	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M05794_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5638	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M05795_2.00	T339887_2.00	TBX15	ENSG00000092607	Homo_sapiens	D	TBX15_eDBD_HT-SELEX	28473536	TF_Information.txt	5648	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339887_2.00
M05796_2.00	T339887_2.00	TBX15	ENSG00000092607	Homo_sapiens	D	TBX15_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5649	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339887_2.00
M05797_2.00	T339888_2.00	TBX18	ENSG00000112837	Homo_sapiens	D	TBX18_eDBD_HT-SELEX	28473536	TF_Information.txt	5652	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339888_2.00
M05798_2.00	T339888_2.00	TBX18	ENSG00000112837	Homo_sapiens	D	TBX18_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5653	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339888_2.00
M05799_2.00	T339889_2.00	TBX2	ENSG00000121068	Homo_sapiens	D	TBX2_eDBD_HT-SELEX	28473536	TF_Information.txt	5657	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339889_2.00
M05800_2.00	T339889_2.00	TBX2	ENSG00000121068	Homo_sapiens	D	TBX2_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5658	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339889_2.00
M05801_2.00	T339892_2.00	TBX3	ENSG00000135111	Homo_sapiens	D	TBX3_eDBD_HT-SELEX	28473536	TF_Information.txt	5664	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339892_2.00
M05802_2.00	T339892_2.00	TBX3	ENSG00000135111	Homo_sapiens	D	TBX3_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5665	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339892_2.00
M05803_2.00	T339894_2.00	TBX19	ENSG00000143178	Homo_sapiens	D	TBX19_eDBD_HT-SELEX	28473536	TF_Information.txt	5670	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339894_2.00
M05804_2.00	T339894_2.00	TBX19	ENSG00000143178	Homo_sapiens	D	TBX19_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5671	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339894_2.00
M05805_2.00	T339895_2.00	TBX6	ENSG00000149922	Homo_sapiens	D	TBX6_eDBD_HT-SELEX	28473536	TF_Information.txt	5672	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339895_2.00
M05806_2.00	T339895_2.00	TBX6	ENSG00000149922	Homo_sapiens	D	TBX6_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5673	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339895_2.00
M05807_2.00	T339896_2.00	EOMES	ENSG00000163508	Homo_sapiens	D	EOMES_eDBD_HT-SELEX	28473536	TF_Information.txt	5677	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339896_2.00
M05808_2.00	T339896_2.00	EOMES	ENSG00000163508	Homo_sapiens	D	EOMES_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5678	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339896_2.00
M05809_2.00	T339897_2.00	T	ENSG00000164458	Homo_sapiens	D	T_eDBD_HT-SELEX_1	28473536	TF_Information.txt	5680	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339897_2.00
M05810_2.00	T339897_2.00	T	ENSG00000164458	Homo_sapiens	D	T_eDBD_HT-SELEX_2	28473536	TF_Information.txt	5681	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339897_2.00
M05811_2.00	T339897_2.00	T	ENSG00000164458	Homo_sapiens	D	T_eDBD_Methyl-HT-SELEX_1	28473536	TF_Information.txt	5682	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339897_2.00
M05812_2.00	T339897_2.00	T	ENSG00000164458	Homo_sapiens	D	T_eDBD_Methyl-HT-SELEX_2	28473536	TF_Information.txt	5683	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339897_2.00
M05813_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_eDBD_HT-SELEX_1	28473536	TF_Information.txt	5691	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05814_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_eDBD_HT-SELEX_2	28473536	TF_Information.txt	5692	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05815_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_eDBD_Methyl-HT-SELEX_1	28473536	TF_Information.txt	5693	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05816_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_eDBD_Methyl-HT-SELEX_2	28473536	TF_Information.txt	5694	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05817_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_FL_HT-SELEX_1	28473536	TF_Information.txt	5695	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05818_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_FL_HT-SELEX_2	28473536	TF_Information.txt	5696	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05819_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_FL_Methyl-HT-SELEX_1	28473536	TF_Information.txt	5697	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05820_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_FL_Methyl-HT-SELEX_2	28473536	TF_Information.txt	5698	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05821_2.00	T339900_2.00	TBX1	ENSG00000184058	Homo_sapiens	D	TBX1_eDBD_HT-SELEX	28473536	TF_Information.txt	5706	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339900_2.00
M05822_2.00	T339900_2.00	TBX1	ENSG00000184058	Homo_sapiens	D	TBX1_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5707	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339900_2.00
M05823_2.00	T346529_2.00	TEAD2	ENSG00000074219	Homo_sapiens	D	TEAD2_FL_HT-SELEX	28473536	TF_Information.txt	5723	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346529_2.00
M05824_2.00	T346529_2.00	TEAD2	ENSG00000074219	Homo_sapiens	D	TEAD2_FL_Methyl-HT-SELEX	28473536	TF_Information.txt	5724	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346529_2.00
M05825_2.00	T346530_2.00	TEAD1	ENSG00000187079	Homo_sapiens	D	TEAD1_FL_HT-SELEX	28473536	TF_Information.txt	5729	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346530_2.00
M05826_2.00	T346530_2.00	TEAD1	ENSG00000187079	Homo_sapiens	D	TEAD1_FL_Methyl-HT-SELEX	28473536	TF_Information.txt	5730	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346530_2.00
M05827_2.00	T350263_2.00	XPA	ENSG00000136936	Homo_sapiens	D	XPA_FL_HT-SELEX	28473536	TF_Information.txt	5806	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350263_2.00
M05828_2.00	T350263_2.00	XPA	ENSG00000136936	Homo_sapiens	D	XPA_FL_Methyl-HT-SELEX	28473536	TF_Information.txt	5807	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350263_2.00
M05829_2.00	T350307_2.00	SKOR1	ENSG00000188779	Homo_sapiens	D	SKOR1_eDBD_HT-SELEX	28473536	TF_Information.txt	5852	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350307_2.00
M05830_2.00	T350307_2.00	SKOR1	ENSG00000188779	Homo_sapiens	D	SKOR1_eDBD_Methyl-HT-SELEX	28473536	TF_Information.txt	5853	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350307_2.00
M05831_2.00	T034261_2.00	MYF6	ENSG00000111046	Homo_sapiens	D	MYF6	28092692	TF_Information.txt	167	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034261_2.00
M05832_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	MAX	28092692	TF_Information.txt	243	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M05833_2.00	T034335_2.00	MITF	ENSG00000187098	Homo_sapiens	I	TFE3	28092692	TF_Information_all_motifs_plus.txt	1397	related_or_inferred_human	2	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034335_2.00
M05834_2.00	T059721_2.00	FOSL2	ENSG00000075426	Homo_sapiens	D	FOSL2_secondary	28092692	TF_Information.txt	519	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059721_2.00
M05835_2.00	T059721_2.00	FOSL2	ENSG00000075426	Homo_sapiens	D	FOSL2	28092692	TF_Information.txt	520	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059721_2.00
M05836_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	JUND_primary	28092692	TF_Information.txt	680	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M05837_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	JUND_secondary	28092692	TF_Information.txt	681	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M05838_2.00	T059756_2.00	JUNB	ENSG00000171223	Homo_sapiens	D	JUNB_primary	28092692	TF_Information.txt	811	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059756_2.00
M05839_2.00	T059756_2.00	JUNB	ENSG00000171223	Homo_sapiens	D	JUNB_secondary	28092692	TF_Information.txt	812	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059756_2.00
M05840_2.00	T059757_2.00	CEBPB	ENSG00000172216	Homo_sapiens	D	CEBPb	28092692	TF_Information.txt	821	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059757_2.00
M05841_2.00	T059760_2.00	JUN	ENSG00000177606	Homo_sapiens	D	JUN_primary	28092692	TF_Information.txt	855	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059760_2.00
M05842_2.00	T059760_2.00	JUN	ENSG00000177606	Homo_sapiens	D	JUN_secondary	28092692	TF_Information.txt	856	direct_human	0	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059760_2.00
M05844_2.00	T075853_2.00	ZEB1	ENSG00000148516	Homo_sapiens	I	ZEB1	28092692	TF_Information_all_motifs_plus.txt	3257	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T075853_2.00
M05845_2.00	T094823_2.00	YY1	ENSG00000100811	Homo_sapiens	D	YY1	28092692	TF_Information.txt	1143	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094823_2.00
M05846_2.00	T094831_2.00	CTCF	ENSG00000102974	Homo_sapiens	D	CTCF	28092692	TF_Information.txt	1180	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094831_2.00
M05847_2.00	T094845_2.00	ZKSCAN1	ENSG00000106261	Homo_sapiens	D	ZKSCAN1	28092692	TF_Information.txt	1297	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094845_2.00
M05848_2.00	T094947_2.00	ZFP14	ENSG00000142065	Homo_sapiens	D	ZFP14	28092692	TF_Information.txt	1556	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094947_2.00
M05849_2.00	T095088_2.00	ZNF282	ENSG00000170265	Homo_sapiens	D	ZNF282	28092692	TF_Information.txt	1826	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095088_2.00
M05850_2.00	T095095_2.00	ZNF415	ENSG00000170954	Homo_sapiens	D	ZNF415	28092692	TF_Information.txt	1836	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095095_2.00
M05851_2.00	T095148_2.00	ZNF135	ENSG00000176293	Homo_sapiens	D	ZNF135	28092692	TF_Information.txt	1938	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095148_2.00
M05852_2.00	T095190_2.00	ZSCAN4	ENSG00000180532	Homo_sapiens	D	ZSCAN4	28092692	TF_Information.txt	2044	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095190_2.00
M05853_2.00	T095196_2.00	ZFP82	ENSG00000181007	Homo_sapiens	D	ZFP82	28092692	TF_Information.txt	2051	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095196_2.00
M05854_2.00	T095222_2.00	ZFP1	ENSG00000184517	Homo_sapiens	D	ZFP1_1	28092692	TF_Information.txt	2100	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095222_2.00
M05855_2.00	T095222_2.00	ZFP1	ENSG00000184517	Homo_sapiens	D	ZFP1_2	28092692	TF_Information.txt	2101	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095222_2.00
M05856_2.00	T095294_2.00	ZKSCAN7	ENSG00000196345	Homo_sapiens	D	ZNF167	28092692	TF_Information.txt	2230	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095294_2.00
M05857_2.00	T095304_2.00	ZNF777	ENSG00000196453	Homo_sapiens	D	ZNF777	28092692	TF_Information.txt	2243	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095304_2.00
M05858_2.00	T095335_2.00	ZNF682	ENSG00000197124	Homo_sapiens	D	ZNF682	28092692	TF_Information.txt	2287	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095335_2.00
M05859_2.00	T095233_2.00	SP1	ENSG00000185591	Homo_sapiens	I	SP4	28092692	TF_Information_all_motifs_plus.txt	5609	related_or_inferred_human	2	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095233_2.00
M05860_2.00	T094872_2.00	EGR1	ENSG00000120738	Homo_sapiens	I	EGR1	28092692	TF_Information_all_motifs_plus.txt	4274	related_or_inferred_human	2	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T094872_2.00
M05864_2.00	T176127_2.00	FLI1	ENSG00000151702	Homo_sapiens	D	FLI1	28092692	TF_Information.txt	2888	direct_human	0	22	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176127_2.00
M05865_2.00	T176128_2.00	GABPA	ENSG00000154727	Homo_sapiens	D	GABPA	28092692	TF_Information.txt	2896	direct_human	0	22	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176128_2.00
M05866_2.00	T185769_2.00	FOXP2	ENSG00000128573	Homo_sapiens	D	FOXP2	28092692	TF_Information.txt	3050	direct_human	0	7	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T185769_2.00
M05867_2.00	T192722_2.00	GATA1	ENSG00000102145	Homo_sapiens	I	GATA3	28092692	TF_Information_all_motifs_plus.txt	15598	related_or_inferred_human	2	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T192722_2.00
M05868_2.00	T197997_2.00	GCM1	ENSG00000137270	Homo_sapiens	D	GCM1	28092692	TF_Information.txt	3274	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T197997_2.00
M05869_2.00	T209778_2.00	VSX1	ENSG00000100987	Homo_sapiens	D	VSX1	28092692	TF_Information.txt	3407	direct_human	0	14	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209778_2.00
M05870_2.00	T209796_2.00	LHX6	ENSG00000106852	Homo_sapiens	D	LHX6	28092692	TF_Information.txt	3510	direct_human	0	37	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209796_2.00
M05871_2.00	T209872_2.00	EN1	ENSG00000163064	Homo_sapiens	D	EN1	28092692	TF_Information.txt	3926	direct_human	0	87	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209872_2.00
M05873_2.00	T209782_2.00	CRX	ENSG00000105392	Homo_sapiens	I	Gsc	28092692	TF_Information_all_motifs_plus.txt	22406	related_or_inferred_human	2	12	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209782_2.00
M05874_2.00	T237340_2.00	PAX7	ENSG00000009709	Homo_sapiens	D	PAX7	28092692	TF_Information.txt	4347	direct_human	0	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T237340_2.00
M05875_2.00	T238200_2.00	POU5F1	ENSG00000204531	Homo_sapiens	D	OCT4	28092692	TF_Information.txt	4532	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T238200_2.00
M05876_2.00	T303206_2.00	NR1H4	ENSG00000012504	Homo_sapiens	D	NR1H4	28092692	TF_Information.txt	4762	direct_human	0	21	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303206_2.00
M05877_2.00	T303213_2.00	VDR	ENSG00000111424	Homo_sapiens	D	VDR	28092692	TF_Information.txt	4840	direct_human	0	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303213_2.00
M05878_2.00	T303225_2.00	RARA	ENSG00000131759	Homo_sapiens	D	RARa	28092692	TF_Information.txt	4922	direct_human	0	30	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303225_2.00
