motif_id	cisbp_tf_id	tf_name	tf_external_id	tf_species	tf_status	motif_source_id	pmid	url
M05709_2.00	T317170_2.00	NFAT5	ENSG00000102908	Homo_sapiens	D	NFAT5_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317170_2.00
M05710_2.00	T317170_2.00	NFAT5	ENSG00000102908	Homo_sapiens	D	NFAT5_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317170_2.00
M05711_2.00	T317173_2.00	NFATC1	ENSG00000131196	Homo_sapiens	D	NFATC1_eDBD_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317173_2.00
M05712_2.00	T317173_2.00	NFATC1	ENSG00000131196	Homo_sapiens	D	NFATC1_eDBD_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317173_2.00
M05713_2.00	T317173_2.00	NFATC1	ENSG00000131196	Homo_sapiens	D	NFATC1_eDBD_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317173_2.00
M05714_2.00	T317173_2.00	NFATC1	ENSG00000131196	Homo_sapiens	D	NFATC1_eDBD_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317173_2.00
M05715_2.00	T318246_2.00	RFX3	ENSG00000080298	Homo_sapiens	D	RFX3_eDBD_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318246_2.00
M05716_2.00	T318246_2.00	RFX3	ENSG00000080298	Homo_sapiens	D	RFX3_eDBD_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318246_2.00
M05717_2.00	T318246_2.00	RFX3	ENSG00000080298	Homo_sapiens	D	RFX3_eDBD_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318246_2.00
M05718_2.00	T318246_2.00	RFX3	ENSG00000080298	Homo_sapiens	D	RFX3_eDBD_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318246_2.00
M05719_2.00	T318247_2.00	RFX2	ENSG00000087903	Homo_sapiens	D	RFX2_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318247_2.00
M05720_2.00	T318247_2.00	RFX2	ENSG00000087903	Homo_sapiens	D	RFX2_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318247_2.00
M05721_2.00	T318248_2.00	RFX4	ENSG00000111783	Homo_sapiens	D	RFX4_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318248_2.00
M05722_2.00	T318248_2.00	RFX4	ENSG00000111783	Homo_sapiens	D	RFX4_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318248_2.00
M05723_2.00	T318249_2.00	RFX1	ENSG00000132005	Homo_sapiens	D	RFX1_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318249_2.00
M05724_2.00	T318249_2.00	RFX1	ENSG00000132005	Homo_sapiens	D	RFX1_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318249_2.00
M05725_2.00	T318250_2.00	RFX5	ENSG00000143390	Homo_sapiens	D	RFX5_eDBD_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318250_2.00
M05726_2.00	T318250_2.00	RFX5	ENSG00000143390	Homo_sapiens	D	RFX5_eDBD_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318250_2.00
M05727_2.00	T318250_2.00	RFX5	ENSG00000143390	Homo_sapiens	D	RFX5_eDBD_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318250_2.00
M05728_2.00	T318250_2.00	RFX5	ENSG00000143390	Homo_sapiens	D	RFX5_eDBD_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318250_2.00
M05729_2.00	T318251_2.00	RFX7	ENSG00000181827	Homo_sapiens	D	RFX7_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318251_2.00
M05730_2.00	T318251_2.00	RFX7	ENSG00000181827	Homo_sapiens	D	RFX7_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T318251_2.00
M05731_2.00	T319382_2.00	RUNX3	ENSG00000020633	Homo_sapiens	D	RUNX3_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T319382_2.00
M05732_2.00	T319382_2.00	RUNX3	ENSG00000020633	Homo_sapiens	D	RUNX3_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T319382_2.00
M05733_2.00	T319383_2.00	RUNX2	ENSG00000124813	Homo_sapiens	D	RUNX2_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T319383_2.00
M05734_2.00	T319383_2.00	RUNX2	ENSG00000124813	Homo_sapiens	D	RUNX2_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T319383_2.00
M05735_2.00	T321711_2.00	GMEB2	ENSG00000101216	Homo_sapiens	D	GMEB2_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T321711_2.00
M05736_2.00	T321711_2.00	GMEB2	ENSG00000101216	Homo_sapiens	D	GMEB2_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T321711_2.00
M05737_2.00	T321714_2.00	GMEB1	ENSG00000162419	Homo_sapiens	D	GMEB1_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T321714_2.00
M05738_2.00	T321714_2.00	GMEB1	ENSG00000162419	Homo_sapiens	D	GMEB1_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T321714_2.00
M05739_2.00	T321717_2.00	SKOR2	ENSG00000215474	Homo_sapiens	D	SKOR2_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T321717_2.00
M05740_2.00	T321717_2.00	SKOR2	ENSG00000215474	Homo_sapiens	D	SKOR2_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T321717_2.00
M05741_2.00	T324622_2.00	NFIX	ENSG00000008441	Homo_sapiens	D	NFIX_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324622_2.00
M05742_2.00	T324622_2.00	NFIX	ENSG00000008441	Homo_sapiens	D	NFIX_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324622_2.00
M05743_2.00	T324623_2.00	SMAD5	ENSG00000113658	Homo_sapiens	D	SMAD5_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324623_2.00
M05744_2.00	T324623_2.00	SMAD5	ENSG00000113658	Homo_sapiens	D	SMAD5_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324623_2.00
M05745_2.00	T324626_2.00	NFIC	ENSG00000141905	Homo_sapiens	D	NFIC_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324626_2.00
M05746_2.00	T324626_2.00	NFIC	ENSG00000141905	Homo_sapiens	D	NFIC_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324626_2.00
M05747_2.00	T324627_2.00	NFIB	ENSG00000147862	Homo_sapiens	D	NFIB_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324627_2.00
M05748_2.00	T324627_2.00	NFIB	ENSG00000147862	Homo_sapiens	D	NFIB_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324627_2.00
M05749_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M05750_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M05751_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M05752_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M05753_2.00	T328055_2.00	SOX30	ENSG00000039600	Homo_sapiens	D	SOX30_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328055_2.00
M05754_2.00	T328055_2.00	SOX30	ENSG00000039600	Homo_sapiens	D	SOX30_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328055_2.00
M05755_2.00	T328058_2.00	TCF7	ENSG00000081059	Homo_sapiens	D	TCF7_eDBD_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328058_2.00
M05756_2.00	T328058_2.00	TCF7	ENSG00000081059	Homo_sapiens	D	TCF7_eDBD_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328058_2.00
M05757_2.00	T328058_2.00	TCF7	ENSG00000081059	Homo_sapiens	D	TCF7_eDBD_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328058_2.00
M05758_2.00	T328058_2.00	TCF7	ENSG00000081059	Homo_sapiens	D	TCF7_eDBD_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328058_2.00
M05759_2.00	T328059_2.00	SOX10	ENSG00000100146	Homo_sapiens	D	SOX10_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328059_2.00
M05760_2.00	T328059_2.00	SOX10	ENSG00000100146	Homo_sapiens	D	SOX10_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328059_2.00
M05761_2.00	T328059_2.00	SOX10	ENSG00000100146	Homo_sapiens	D	SOX10_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328059_2.00
M05762_2.00	T328059_2.00	SOX10	ENSG00000100146	Homo_sapiens	D	SOX10_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328059_2.00
M05763_2.00	T328062_2.00	BBX	ENSG00000114439	Homo_sapiens	D	BBX_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328062_2.00
M05764_2.00	T328062_2.00	BBX	ENSG00000114439	Homo_sapiens	D	BBX_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328062_2.00
M05765_2.00	T328063_2.00	SOX4	ENSG00000124766	Homo_sapiens	D	SOX4_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328063_2.00
M05766_2.00	T328063_2.00	SOX4	ENSG00000124766	Homo_sapiens	D	SOX4_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328063_2.00
M05767_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M05768_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M05769_2.00	T328068_2.00	SOX3	ENSG00000134595	Homo_sapiens	D	SOX3_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328068_2.00
M05770_2.00	T328068_2.00	SOX3	ENSG00000134595	Homo_sapiens	D	SOX3_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328068_2.00
M05771_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_eDBD_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05772_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_eDBD_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05773_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_eDBD_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05774_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_eDBD_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05775_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_FL_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05776_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_FL_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05777_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_FL_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05778_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_FL_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M05779_2.00	T328073_2.00	TCF7L1	ENSG00000152284	Homo_sapiens	D	TCF7L1_eDBD_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328073_2.00
M05780_2.00	T328073_2.00	TCF7L1	ENSG00000152284	Homo_sapiens	D	TCF7L1_eDBD_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328073_2.00
M05781_2.00	T328073_2.00	TCF7L1	ENSG00000152284	Homo_sapiens	D	TCF7L1_eDBD_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328073_2.00
M05782_2.00	T328073_2.00	TCF7L1	ENSG00000152284	Homo_sapiens	D	TCF7L1_eDBD_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328073_2.00
M05783_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M05784_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M05785_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M05786_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M05787_2.00	T328076_2.00	SOX7	ENSG00000171056	Homo_sapiens	D	SOX7_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328076_2.00
M05788_2.00	T328076_2.00	SOX7	ENSG00000171056	Homo_sapiens	D	SOX7_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328076_2.00
M05789_2.00	T328078_2.00	SOX12	ENSG00000177732	Homo_sapiens	D	SOX12_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328078_2.00
M05790_2.00	T328078_2.00	SOX12	ENSG00000177732	Homo_sapiens	D	SOX12_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328078_2.00
M05791_2.00	T328082_2.00	SOX18	ENSG00000203883	Homo_sapiens	D	SOX18_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328082_2.00
M05792_2.00	T328082_2.00	SOX18	ENSG00000203883	Homo_sapiens	D	SOX18_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328082_2.00
M05793_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M05794_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M05795_2.00	T339887_2.00	TBX15	ENSG00000092607	Homo_sapiens	D	TBX15_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339887_2.00
M05796_2.00	T339887_2.00	TBX15	ENSG00000092607	Homo_sapiens	D	TBX15_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339887_2.00
M05797_2.00	T339888_2.00	TBX18	ENSG00000112837	Homo_sapiens	D	TBX18_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339888_2.00
M05798_2.00	T339888_2.00	TBX18	ENSG00000112837	Homo_sapiens	D	TBX18_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339888_2.00
M05799_2.00	T339889_2.00	TBX2	ENSG00000121068	Homo_sapiens	D	TBX2_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339889_2.00
M05800_2.00	T339889_2.00	TBX2	ENSG00000121068	Homo_sapiens	D	TBX2_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339889_2.00
M05801_2.00	T339892_2.00	TBX3	ENSG00000135111	Homo_sapiens	D	TBX3_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339892_2.00
M05802_2.00	T339892_2.00	TBX3	ENSG00000135111	Homo_sapiens	D	TBX3_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339892_2.00
M05803_2.00	T339894_2.00	TBX19	ENSG00000143178	Homo_sapiens	D	TBX19_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339894_2.00
M05804_2.00	T339894_2.00	TBX19	ENSG00000143178	Homo_sapiens	D	TBX19_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339894_2.00
M05805_2.00	T339895_2.00	TBX6	ENSG00000149922	Homo_sapiens	D	TBX6_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339895_2.00
M05806_2.00	T339895_2.00	TBX6	ENSG00000149922	Homo_sapiens	D	TBX6_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339895_2.00
M05807_2.00	T339896_2.00	EOMES	ENSG00000163508	Homo_sapiens	D	EOMES_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339896_2.00
M05808_2.00	T339896_2.00	EOMES	ENSG00000163508	Homo_sapiens	D	EOMES_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339896_2.00
M05809_2.00	T339897_2.00	T	ENSG00000164458	Homo_sapiens	D	T_eDBD_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339897_2.00
M05810_2.00	T339897_2.00	T	ENSG00000164458	Homo_sapiens	D	T_eDBD_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339897_2.00
M05811_2.00	T339897_2.00	T	ENSG00000164458	Homo_sapiens	D	T_eDBD_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339897_2.00
M05812_2.00	T339897_2.00	T	ENSG00000164458	Homo_sapiens	D	T_eDBD_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339897_2.00
M05813_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_eDBD_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05814_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_eDBD_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05815_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_eDBD_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05816_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_eDBD_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05817_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_FL_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05818_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_FL_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05819_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_FL_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05820_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_FL_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M05821_2.00	T339900_2.00	TBX1	ENSG00000184058	Homo_sapiens	D	TBX1_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339900_2.00
M05822_2.00	T339900_2.00	TBX1	ENSG00000184058	Homo_sapiens	D	TBX1_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339900_2.00
M05823_2.00	T346529_2.00	TEAD2	ENSG00000074219	Homo_sapiens	D	TEAD2_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346529_2.00
M05824_2.00	T346529_2.00	TEAD2	ENSG00000074219	Homo_sapiens	D	TEAD2_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346529_2.00
M05825_2.00	T346530_2.00	TEAD1	ENSG00000187079	Homo_sapiens	D	TEAD1_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346530_2.00
M05826_2.00	T346530_2.00	TEAD1	ENSG00000187079	Homo_sapiens	D	TEAD1_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346530_2.00
M05827_2.00	T350263_2.00	XPA	ENSG00000136936	Homo_sapiens	D	XPA_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350263_2.00
M05828_2.00	T350263_2.00	XPA	ENSG00000136936	Homo_sapiens	D	XPA_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350263_2.00
M05829_2.00	T350307_2.00	SKOR1	ENSG00000188779	Homo_sapiens	D	SKOR1_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350307_2.00
M05830_2.00	T350307_2.00	SKOR1	ENSG00000188779	Homo_sapiens	D	SKOR1_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350307_2.00
M05831_2.00	T034261_2.00	MYF6	ENSG00000111046	Homo_sapiens	D	MYF6	28092692	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034261_2.00
M05832_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	MAX	28092692	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M05834_2.00	T059721_2.00	FOSL2	ENSG00000075426	Homo_sapiens	D	FOSL2_secondary	28092692	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059721_2.00
M05835_2.00	T059721_2.00	FOSL2	ENSG00000075426	Homo_sapiens	D	FOSL2	28092692	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059721_2.00
M05836_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	JUND_primary	28092692	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M05837_2.00	T059741_2.00	JUND	ENSG00000130522	Homo_sapiens	D	JUND_secondary	28092692	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059741_2.00
M05838_2.00	T059756_2.00	JUNB	ENSG00000171223	Homo_sapiens	D	JUNB_primary	28092692	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059756_2.00
M05839_2.00	T059756_2.00	JUNB	ENSG00000171223	Homo_sapiens	D	JUNB_secondary	28092692	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059756_2.00
